StockID,StockName,Exchange,Category_code,Category,Reference,ShareCapital,Total_Shares,MarketCapital,Chairman,DayTrade
5410,國眾,OTC,30,資訊服務業,36.3,894000000.0,89400.0,3280000000.0,王超群,Yes
5425,台半,OTC,24,半導體業,73.4,2630000000.0,263500.0,19800000000.0,王秀亭,Yes
5426,振發,OTC,25,電腦及週邊設備業,34.25,1440000000.0,143800.0,4790000000.0,蔡宗勳,Yes
5432,新門,OTC,26,光電業,159.0,207000000.0,20700.0,3260000000.0,陳政隆,Yes
5434,崇越,TSE,29,電子通路業,260.0,1890000000.0,188700.0,49700000000.0,潘重良,Yes
5438,東友,OTC,25,電腦及週邊設備業,18.4,1130000000.0,112500.0,2090000000.0,黃育仁,Yes
5439,高技,OTC,28,電子零組件,94.2,930000000.0,93000.0,8740000000.0,張景山,Yes
5443,均豪,OTC,26,光電業,53.8,1650000000.0,165100.0,8970000000.0,陳政興,Yes
5450,南良,OTC,20,其他,20.8,1220000000.0,122400.0,2590000000.0,蕭登波,Yes
5452,佶優,OTC,31,其他電子業,23.95,1490000000.0,148800.0,3530000000.0,馬康華,Yes
5455,昇益,OTC,14,建材營造,57.3,655000000.0,65500.0,3770000000.0,陳文熾,Yes
5457,宣德,OTC,28,電子零組件,61.3,1710000000.0,172300.0,10300000000.0,蔡鎮隆,Yes
5460,同協,OTC,28,電子零組件,13.9,588000000.0,58800.0,823000000.0,劉定泮,Yes
5464,霖宏,OTC,28,電子零組件,32.0,711000000.0,71100.0,2270000000.0,張枋霖,Yes
5465,富驊,OTC,25,電腦及週邊設備業,43.5,1480000000.0,147700.0,6290000000.0,柯吉源,Yes
5468,凱鈺,OTC,24,半導體業,18.5,358000000.0,35800.0,673000000.0,胡炳南,No
5469,瀚宇博,TSE,28,電子零組件,58.6,5280000000.0,528400.0,30000000000.0,焦佑衡,Yes
5471,松翰,TSE,24,半導體業,50.9,1680000000.0,167900.0,8630000000.0,鮑世嘉,Yes
5474,聰泰,OTC,25,電腦及週邊設備業,126.0,404000000.0,40400.0,5020000000.0,趙希政,Yes
5475,德宏,OTC,28,電子零組件,11.55,1270000000.0,127100.0,1550000000.0,劉暉麟,No
5478,智冠,OTC,32,文化創意業,146.0,1560000000.0,156100.0,22800000000.0,王俊博,Yes
5481,新華,OTC,20,其他,13.35,714000000.0,71400.0,946000000.0,李文杰,Yes
5483,中美晶,OTC,24,半導體業,191.0,5860000000.0,586200.0,112300000000.0,徐秀蘭,Yes
5484,慧友,TSE,26,光電業,26.0,668000000.0,66800.0,1720000000.0,莊永順,No
5487,通泰,OTC,24,半導體業,30.5,242000000.0,24200.0,722000000.0,福豐盛投資股份有限公司,Yes
5488,松普,OTC,28,電子零組件,12.25,916000000.0,91600.0,1180000000.0,駱國呈,No
5489,彩富,OTC,31,其他電子業,38.35,1030000000.0,102700.0,3830000000.0,陳春生,Yes
5490,同亨,OTC,25,電腦及週邊設備業,27.05,962000000.0,96200.0,2600000000.0,張永銘,Yes
5493,三聯,OTC,31,其他電子業,81.3,416000000.0,41600.0,3330000000.0,林大鈞,Yes
5498,凱崴,OTC,28,電子零組件,13.55,1920000000.0,192300.0,2710000000.0,周邦基,Yes
5508,永信建,OTC,14,建材營造,197.0,2170000000.0,217400.0,46600000000.0,陳俊銘,Yes
5511,德昌,OTC,14,建材營造,71.3,1130000000.0,113400.0,8040000000.0,黃政勇,Yes
5512,力麒,OTC,14,建材營造,12.35,7440000000.0,744000.0,9370000000.0,郭淑珍,Yes
5514,三豐,OTC,14,建材營造,22.55,2160000000.0,216200.0,4920000000.0,洪炳耀,Yes
5515,建國,TSE,14,建材營造,23.8,2520000000.0,252000.0,6100000000.0,吳昌修,Yes
5516,雙喜,OTC,14,建材營造,22.4,500000000.0,50000.0,1140000000.0,邱宏章,Yes
5519,隆大,TSE,14,建材營造,41.5,2190000000.0,219200.0,9330000000.0,陳武聰,Yes
5520,力泰,OTC,14,建材營造,84.3,600000000.0,60000.0,5060000000.0,吳良材,Yes
5521,工信,TSE,14,建材營造,13.15,4920000000.0,492300.0,6470000000.0,陳煌銘,Yes
5522,遠雄,TSE,14,建材營造,78.3,7820000000.0,781600.0,63700000000.0,趙文嘉,Yes
5523,豐謙,OTC,14,建材營造,30.15,1550000000.0,155000.0,4700000000.0,袁玉麒,Yes
5525,順天,TSE,14,建材營造,34.1,2800000000.0,280500.0,9820000000.0,柯興樹,Yes
5529,鉅陞,OTC,14,建材營造,30.35,868000000.0,86800.0,2670000000.0,褚學忠,Yes
5530,龍巖,OTC,20,其他,46.5,4200000000.0,420100.0,19200000000.0,KELLY LEE,Yes
5531,鄉林,TSE,14,建材營造,11.6,10800000000.0,1078000.0,12900000000.0,賴正鎰,Yes
5533,皇鼎,TSE,14,建材營造,24.45,2850000000.0,285200.0,7020000000.0,劉信雄,Yes
5534,長虹,TSE,14,建材營造,121.5,2900000000.0,290300.0,35900000000.0,李文造,Yes
5536,聖暉*,OTC,31,其他電子業,222.0,620000000.0,124100.0,28400000000.0,梁進利,Yes
5538,東明-KY,TSE,10,鋼鐵工業,31.45,2010000000.0,201200.0,6530000000.0,蔡清東,Yes
5543,桓鼎-KY,OTC,14,建材營造,51.2,393000000.0,39300.0,1980000000.0,張建智,Yes
5546,永固-KY,TSE,14,建材營造,33.15,824000000.0,82400.0,2730000000.0,簡國釧,Yes
5547,久舜,OES,14,建材營造,23.91,300000000.0,30000.0,698000000.0,林世貞,No
5548,安倉,OTC,14,建材營造,38.25,397000000.0,39700.0,1520000000.0,張欣夷,No
5601,台聯櫃,OTC,15,航運,36.45,648000000.0,64800.0,2360000000.0,簡東捷,Yes
5603,陸海,OTC,15,航運,23.15,1050000000.0,104900.0,2420000000.0,何英津,Yes
5604,中連,OTC,20,其他,39.85,1090000000.0,108800.0,4350000000.0,蘇南州,Yes
5607,遠雄港,TSE,15,航運,55.7,3360000000.0,336400.0,18700000000.0,葉鈞耀,Yes
5608,四維航,TSE,15,航運,21.7,3890000000.0,389300.0,8540000000.0,藍心琪,Yes
5609,中菲行,OTC,15,航運,96.2,1430000000.0,142900.0,14000000000.0,錢堯懷,Yes
5701,劍湖山,OTC,16,觀光餐旅,6.2,1430000000.0,143000.0,888000000.0,尤義賢,No
5703,亞都,OTC,16,觀光餐旅,22.75,702000000.0,70200.0,1640000000.0,周永銘,No
5704,老爺知,OTC,16,觀光餐旅,48.5,389000000.0,38900.0,1940000000.0,廖年祈,Yes
5706,鳳凰,TSE,16,觀光餐旅,79.8,738000000.0,73800.0,6030000000.0,張巍耀,Yes
5859,遠壽,OES,17,金融保險,13.84,12500000000.0,1255000.0,17500000000.0,孟嘉仁,No
5863,瑞興銀,OES,17,金融保險,14.03,3140000000.0,313900.0,4380000000.0,郭釧溥,No
5864,致和證,OTC,17,金融保險,23.45,3080000000.0,308500.0,7310000000.0,王文促,Yes
5871,中租-KY,TSE,20,其他,153.0,17600000000.0,1615000.0,247000000000.0,陳鳳龍,Yes
5871A,中租-KY甲特,TSE,20,其他,97.3,,150000.0,14600000000.0,,No
5876,上海商銀,TSE,17,金融保險,46.25,48600000000.0,4862000.0,228000000000.0,李慶言,Yes
5878,台名,OTC,17,金融保險,48.2,250000000.0,25000.0,1210000000.0,李正之,No
5880,合庫金,TSE,17,金融保險,26.4,147100000000.0,14710000.0,392700000000.0,董瑞斌,Yes
5902,德記,OTC,38,居家生活,34.05,945000000.0,94500.0,3230000000.0,黃瑞典,Yes
5903,全家,OTC,38,居家生活,191.5,2230000000.0,223200.0,42900000000.0,葉榮廷,Yes
5904,寶雅,OTC,38,居家生活,498.5,1030000000.0,103500.0,51000000000.0,陳建造,Yes
5905,南仁湖,OTC,16,觀光餐旅,12.0,2500000000.0,249800.0,3010000000.0,鍾嘉村,Yes
5906,台南-KY,TSE,18,貿易百貨,66.6,334000000.0,33400.0,2330000000.0,楊青峯,Yes
5907,大洋-KY,TSE,18,貿易百貨,9.54,1960000000.0,195500.0,1910000000.0,郭人豪,Yes
6005,群益證,TSE,17,金融保險,25.6,21700000000.0,2171000.0,57300000000.0,周秀真,Yes
6015,宏遠證,OTC,17,金融保險,12.7,3510000000.0,351300.0,4530000000.0,姜克勤,Yes
6016,康和證,OTC,17,金融保險,16.0,5940000000.0,594500.0,9720000000.0,鄭大宇,Yes
6020,大展證,OTC,17,金融保險,19.05,2520000000.0,252400.0,4810000000.0,李玉萍,Yes
6021,美好證,OTC,17,金融保險,18.7,3120000000.0,311500.0,5860000000.0,黃谷涵,Yes
6023,元大期,OTC,17,金融保險,90.1,2900000000.0,290000.0,26200000000.0,林添富,Yes
6024,群益期,TSE,17,金融保險,61.6,2100000000.0,210400.0,12800000000.0,賈中道,Yes
6026,福邦證,OTC,17,金融保險,15.35,3960000000.0,396200.0,6120000000.0,黃炳鈞,Yes
6027,德信,OES,17,金融保險,11.28,1390000000.0,138800.0,1600000000.0,何家瑜,No
6028,公勝保經,OES,17,金融保險,79.61,200000000.0,20000.0,1520000000.0,蔡文俊,No
6035,悠遊卡,OES,17,金融保險,79.86,700000000.0,70000.0,5740000000.0,林志盈,No
6101,寬魚國際,OTC,32,文化創意業,45.8,1160000000.0,116400.0,5270000000.0,邱漢中,Yes
6103,合邦,OTC,24,半導體業,37.05,136000000.0,13600.0,504000000.0,柯拔希,No
6104,創惟,OTC,24,半導體業,96.5,907000000.0,90700.0,8690000000.0,王國肇,Yes
6108,競國,TSE,28,電子零組件,20.9,1600000000.0,159900.0,3310000000.0,曹月霞,Yes
6109,亞元,OTC,27,通訊網路業,14.3,676000000.0,67600.0,976000000.0,嚴維群,Yes
6111,大宇資,OTC,32,文化創意業,71.5,1040000000.0,103900.0,7340000000.0,凃俊光,Yes
6112,邁達特,TSE,30,資訊服務業,59.6,1880000000.0,188400.0,11000000000.0,曾文興,Yes
6113,亞矽,OTC,29,電子通路業,32.5,500000000.0,50000.0,1620000000.0,蔡伯宜,Yes
6114,久威,OTC,28,電子零組件,26.05,439000000.0,43900.0,1130000000.0,湯慧芳,Yes
6115,鎰勝,TSE,28,電子零組件,54.4,1880000000.0,187700.0,10300000000.0,黃子成,Yes
6116,彩晶,TSE,26,光電業,10.1,29400000000.0,2940000.0,30000000000.0,焦佑麒,Yes
6117,迎廣,TSE,25,電腦及週邊設備業,88.3,886000000.0,88600.0,7920000000.0,賴文賢,Yes
6118,建達,OTC,29,電子通路業,23.4,909000000.0,90900.0,2130000000.0,陳文琦,Yes
6120,達運,TSE,26,光電業,15.5,6660000000.0,665600.0,10400000000.0,蔡國新,Yes
6121,新普,OTC,25,電腦及週邊設備業,395.0,1850000000.0,185000.0,74900000000.0,宋福祥,Yes
6122,擎邦,OTC,05,電機機械,60.1,744000000.0,74400.0,4460000000.0,洪健峰,Yes
6123,上奇,OTC,30,資訊服務業,72.4,621000000.0,62100.0,4610000000.0,許承強,Yes
6124,業強,OTC,28,電子零組件,36.4,1820000000.0,182500.0,6670000000.0,王台光,Yes
6125,廣運,OTC,26,光電業,90.8,2490000000.0,249000.0,22600000000.0,謝清褔,Yes
6126,信音,OTC,28,電子零組件,31.65,1170000000.0,125800.0,4000000000.0,甘信男,Yes
6127,九豪,OTC,28,電子零組件,25.4,1080000000.0,108100.0,2730000000.0,陳清金,Yes
6128,上福,TSE,25,電腦及週邊設備業,38.3,1280000000.0,127600.0,4890000000.0,王瑞宏,Yes
6129,普誠,OTC,24,半導體業,24.3,1810000000.0,180900.0,4420000000.0,姜長安,Yes
6130,上亞科技,OTC,22,生技醫療,24.75,443000000.0,44300.0,1080000000.0,黃坤鍵,No
6133,金橋,TSE,28,電子零組件,14.05,1170000000.0,117000.0,1660000000.0,林麥升,No
6134,萬旭,OTC,28,電子零組件,20.95,726000000.0,72600.0,1500000000.0,張程欽,Yes
6136,富爾特,TSE,27,通訊網路業,22.7,1160000000.0,115500.0,2620000000.0,吳長青,Yes
6138,茂達,OTC,24,半導體業,215.5,750000000.0,75000.0,16200000000.0,王志信,Yes
6139,亞翔,TSE,31,其他電子業,229.0,2330000000.0,232500.0,52600000000.0,姚祖驤,Yes
6140,訊達,OTC,30,資訊服務業,29.6,464000000.0,46400.0,1370000000.0,一智投資股份有限公司,Yes
6141,柏承,TSE,28,電子零組件,16.45,1130000000.0,113400.0,1890000000.0,李齊良,Yes
6142,友勁,TSE,27,通訊網路業,9.5,3310000000.0,330800.0,3270000000.0,吳宗哲,No
6143,振曜,OTC,27,通訊網路業,117.0,875000000.0,87500.0,10200000000.0,呂俊德,Yes
6144,得利影,OTC,32,文化創意業,20.0,383000000.0,38300.0,756000000.0,吳昭弘,No
6146,耕興,OTC,31,其他電子業,241.0,1020000000.0,101900.0,24000000000.0,黃文亮,Yes
6147,頎邦,OTC,24,半導體業,78.6,7450000000.0,744700.0,58000000000.0,吳非艱,Yes
6148,驊宏資,OTC,30,資訊服務業,28.9,466000000.0,46600.0,1350000000.0,廖文鐸,Yes
6150,撼訊,OTC,25,電腦及週邊設備業,79.5,483000000.0,48300.0,3760000000.0,張茂松,Yes
6151,晉倫,OTC,31,其他電子業,26.6,553000000.0,55300.0,1480000000.0,鐘春重,Yes
6152,百一,TSE,27,通訊網路業,10.1,1680000000.0,167700.0,1790000000.0,許錦輝,No
6153,嘉聯益,TSE,28,電子零組件,20.45,5960000000.0,596200.0,12300000000.0,賴偉珍,Yes
6154,順發,OTC,29,電子通路業,16.75,801000000.0,80100.0,1360000000.0,吳錦昌,Yes
6155,鈞寶,TSE,28,電子零組件,27.15,876000000.0,87600.0,2350000000.0,楊正利,Yes
6156,松上,OTC,28,電子零組件,23.55,968000000.0,96800.0,2320000000.0,包仁志,Yes
6158,禾昌,OTC,28,電子零組件,29.95,550000000.0,55000.0,1650000000.0,陳可宣,Yes
6160,欣技,OTC,25,電腦及週邊設備業,20.75,685000000.0,68500.0,1430000000.0,廖宜彥,Yes
6161,捷波,OTC,25,電腦及週邊設備業,47.7,750000000.0,75000.0,3610000000.0,莊永順,Yes
6163,華電網,OTC,27,通訊網路業,21.7,1410000000.0,141100.0,3000000000.0,陳國章,Yes
6164,華興,TSE,26,光電業,14.6,1000000000.0,100000.0,1480000000.0,劉守雄,Yes
6165,浪凡,TSE,36,數位雲端,39.75,778000000.0,77800.0,3060000000.0,王冠中,Yes
6166,凌華,TSE,25,電腦及週邊設備業,67.4,2170000000.0,217500.0,14700000000.0,劉鈞,Yes
6167,久正,OTC,26,光電業,15.25,1620000000.0,162200.0,2510000000.0,王世岳,Yes
6168,宏齊,TSE,26,光電業,23.9,2060000000.0,206100.0,4940000000.0,汪秉龍,Yes
6169,昱泉,OTC,32,文化創意業,23.5,234000000.0,23400.0,551000000.0,洪英超,No
6170,統振,OTC,27,通訊網路業,54.1,997000000.0,99700.0,5390000000.0,陳敦仁,Yes
6171,大城地產,OTC,14,建材營造,38.65,1000000000.0,100000.0,4000000000.0,賴源釗,Yes
6173,信昌電,OTC,28,電子零組件,46.25,1720000000.0,172000.0,8020000000.0,焦佑衡,Yes
6174,安碁,OTC,28,電子零組件,22.1,500000000.0,50000.0,1110000000.0,林逸倫,Yes
6175,立敦,OTC,28,電子零組件,39.2,1430000000.0,143200.0,5620000000.0,吳志銘,Yes
6176,瑞儀,TSE,26,光電業,196.0,4650000000.0,465000.0,93000000000.0,王本然,Yes
6177,達麗,TSE,14,建材營造,56.1,4080000000.0,407700.0,24100000000.0,謝志長,Yes
6179,亞通,OTC,20,其他,30.1,1100000000.0,114500.0,3450000000.0,呂元瑞,Yes
6180,橘子,OTC,32,文化創意業,84.2,1750000000.0,175500.0,14900000000.0,劉柏園,Yes
6182,合晶,OTC,24,半導體業,39.55,5430000000.0,542700.0,21500000000.0,焦平海,Yes
6183,關貿,TSE,30,資訊服務業,73.7,1500000000.0,150000.0,11100000000.0,張陸生,Yes
6184,大豐電,TSE,20,其他,55.1,1580000000.0,158200.0,8780000000.0,張銘志,Yes
6185,幃翔,OTC,28,電子零組件,16.1,1500000000.0,149900.0,2420000000.0,陳文鏗,Yes
6186,新潤,OTC,14,建材營造,87.4,1500000000.0,150000.0,13800000000.0,郭長庚,Yes
6187,萬潤,OTC,31,其他電子業,218.0,856000000.0,89400.0,20400000000.0,盧鏡來,Yes
6188,廣明,OTC,25,電腦及週邊設備業,95.6,2780000000.0,278400.0,26200000000.0,何世池,Yes
6189,豐藝,TSE,29,電子通路業,89.8,2120000000.0,215500.0,19800000000.0,陳澄芳,Yes
6190,萬泰科,OTC,27,通訊網路業,36.85,1620000000.0,162000.0,5980000000.0,張銘烈,Yes
6191,精成科,TSE,28,電子零組件,72.9,4740000000.0,474300.0,34400000000.0,焦佑衡,Yes
6192,巨路,TSE,31,其他電子業,109.5,962000000.0,96200.0,10600000000.0,林建國,Yes
6194,育富,OTC,28,電子零組件,37.4,480000000.0,48000.0,1780000000.0,劉永幹,Yes
6195,詩肯,OTC,38,居家生活,42.2,502000000.0,50200.0,2120000000.0,林福勤,Yes
6196,帆宣,TSE,31,其他電子業,154.5,2010000000.0,201300.0,31400000000.0,高新明,Yes
6197,佳必琪,TSE,28,電子零組件,150.5,1220000000.0,122100.0,17400000000.0,張舒眉,Yes
6198,瑞築,OTC,24,半導體業,58.3,1010000000.0,100700.0,6030000000.0,陳朝城,No
6199,天品,OTC,20,其他,29.0,618000000.0,61800.0,1820000000.0,李振寬,No
6201,亞弘電,TSE,31,其他電子業,62.4,892000000.0,89200.0,5610000000.0,黃晉益,Yes
6202,盛群,TSE,24,半導體業,58.6,2260000000.0,226200.0,13400000000.0,吳啟勇,Yes
6203,海韻電,OTC,28,電子零組件,85.6,824000000.0,82400.0,7050000000.0,張修誠,Yes
6204,艾華,OTC,28,電子零組件,134.0,231000000.0,23100.0,3040000000.0,陳碩璨,Yes
6205,詮欣,TSE,28,電子零組件,75.8,822000000.0,82200.0,6230000000.0,吳連溪,Yes
6206,飛捷,TSE,25,電腦及週邊設備業,90.0,1430000000.0,143100.0,12800000000.0,林大成,Yes
6207,雷科,OTC,28,電子零組件,64.8,797000000.0,79700.0,5390000000.0,鄭再興,Yes
6208,日揚,OTC,28,電子零組件,55.2,1180000000.0,118200.0,6490000000.0,吳明田,Yes
6209,今國光,TSE,26,光電業,25.25,1740000000.0,174300.0,4450000000.0,陳慶棋,Yes
6210,慶生,OTC,28,電子零組件,24.4,350000000.0,35000.0,850000000.0,王興榮,Yes
6212,理銘,OTC,14,建材營造,76.0,1020000000.0,102000.0,7860000000.0,曾森縣,Yes
6213,聯茂,TSE,28,電子零組件,104.5,3630000000.0,363000.0,38800000000.0,陳進財,Yes
6214,精誠,TSE,30,資訊服務業,124.5,2720000000.0,272300.0,34300000000.0,林隆奮,Yes
6215,和椿,TSE,31,其他電子業,50.5,828000000.0,82800.0,4040000000.0,程天縱,Yes
6216,居易,TSE,27,通訊網路業,38.45,928000000.0,91900.0,3570000000.0,簡俊賢,Yes
6217,中探針,OTC,28,電子零組件,44.3,971000000.0,97100.0,4400000000.0,陳志峯,Yes
6218,豪勉,OTC,27,通訊網路業,24.7,643000000.0,64300.0,1580000000.0,彭以豪,Yes
6219,富旺,OTC,14,建材營造,39.1,1190000000.0,119000.0,4770000000.0,林正雄,Yes
6220,岳豐,OTC,28,電子零組件,23.5,1460000000.0,146500.0,3460000000.0,葉春榮,Yes
6221,晉泰,OTC,30,資訊服務業,85.0,995000000.0,99500.0,8460000000.0,昇鋒投資股份有限公司,Yes
6222,上揚,OTC,26,光電業,29.1,406000000.0,40600.0,1150000000.0,蔡焜煌,No
6223,旺矽,OTC,24,半導體業,424.0,942000000.0,94200.0,40900000000.0,葛長林,Yes
6224,聚鼎,TSE,28,電子零組件,53.9,856000000.0,85600.0,4620000000.0,朱復華,Yes
6225,天瀚,TSE,26,光電業,15.9,278000000.0,27800.0,467000000.0,鄭又晉,No
6226,光鼎,TSE,26,光電業,10.1,1170000000.0,116600.0,1200000000.0,馬景鵬,No
6227,茂綸,OTC,29,電子通路業,70.8,761000000.0,76100.0,5490000000.0,吳偉國,Yes
6228,全譜,OTC,25,電腦及週邊設備業,24.8,260000000.0,26000.0,627000000.0,高偉超,No
6229,研通,OTC,24,半導體業,35.45,356000000.0,35600.0,1260000000.0,許劍郎,Yes
6230,尼得科超眾,TSE,25,電腦及週邊設備業,301.0,863000000.0,86300.0,25100000000.0,永井 淳一,No
6231,系微,OTC,30,資訊服務業,254.5,380000000.0,38000.0,9890000000.0,王志高,Yes
6233,旺玖,OTC,24,半導體業,34.55,798000000.0,80100.0,2750000000.0,張景棠,Yes
6234,高僑,OTC,26,光電業,27.3,1000000000.0,100400.0,2750000000.0,李義隆,Yes
6235,華孚,TSE,25,電腦及週邊設備業,87.1,1930000000.0,192100.0,16600000000.0,蔡豐賜,Yes
6236,中湛,OTC,20,其他,32.8,417000000.0,41700.0,1370000000.0,周建君,No
6237,驊訊,OTC,24,半導體業,55.6,786000000.0,78600.0,4300000000.0,鄭期成,Yes
6239,力成,TSE,24,半導體業,166.5,7590000000.0,759100.0,127500000000.0,蔡篤恭,Yes
6240,松崗,OTC,20,其他,22.0,229000000.0,22900.0,505000000.0,王燕軍,Yes
6241,易通展,OTC,27,通訊網路業,13.7,487000000.0,48700.0,667000000.0,孫秀梅,No
6242,立康,OTC,22,生技醫療,50.5,318000000.0,31800.0,1610000000.0,鄭育修,No
6243,迅杰,TSE,24,半導體業,59.7,453000000.0,45300.0,2700000000.0,鍾文凱,Yes
6244,茂迪,OTC,26,光電業,26.8,3870000000.0,387000.0,10500000000.0,曾永輝,Yes
6245,立端,OTC,27,通訊網路業,91.9,1450000000.0,145300.0,13400000000.0,周逸文,Yes
6246,臺龍,OTC,26,光電業,15.1,379000000.0,37900.0,585000000.0,陳志龍,Yes
6248,沛波,OTC,10,鋼鐵工業,34.4,700000000.0,70000.0,2410000000.0,顏慶利,Yes
6257,矽格,TSE,24,半導體業,77.4,4590000000.0,464600.0,37800000000.0,黃興陽,Yes
6259,百徽,OTC,28,電子零組件,23.15,217000000.0,22000.0,508000000.0,張傑民,No
6261,久元,OTC,24,半導體業,75.9,1280000000.0,128500.0,9680000000.0,汪秉龍,Yes
6263,普萊德,OTC,27,通訊網路業,159.5,625000000.0,62500.0,9720000000.0,陳清港,Yes
6264,富裔,OTC,14,建材營造,12.9,1160000000.0,116400.0,1650000000.0,祝文定,No
6265,方土昶,OTC,29,電子通路業,12.5,1180000000.0,118200.0,1490000000.0,張政文,Yes
6266,泰詠,OTC,28,電子零組件,34.6,1380000000.0,138200.0,4800000000.0,崔世和,Yes
6269,台郡,TSE,28,電子零組件,98.7,3230000000.0,322500.0,32100000000.0,鄭明智,Yes
6270,倍微,OTC,29,電子通路業,23.55,721000000.0,72100.0,1680000000.0,傅江松,Yes
6271,同欣電,TSE,24,半導體業,149.0,2090000000.0,209100.0,31100000000.0,陳泰銘,Yes
6272,驊陞,OES,28,電子零組件,16.8,667000000.0,66700.0,1370000000.0,陳宏欽,No
6274,台燿,OTC,28,電子零組件,174.5,2720000000.0,272000.0,48400000000.0,辛忠衡,Yes
6275,元山,OTC,28,電子零組件,59.3,766000000.0,77300.0,4530000000.0,陳冠宏,Yes
6276,安鈦克,OTC,25,電腦及週邊設備業,54.1,220000000.0,22000.0,1180000000.0,李益昌,Yes
6277,宏正,TSE,25,電腦及週邊設備業,80.3,1190000000.0,119500.0,9620000000.0,陳尚仲,Yes
6278,台表科,TSE,26,光電業,118.5,2920000000.0,292400.0,34900000000.0,伍開雲,Yes
6279,胡連,OTC,28,電子零組件,160.0,997000000.0,99700.0,16000000000.0,張子雄,Yes
6281,全國電,TSE,29,電子通路業,84.9,992000000.0,99200.0,8430000000.0,林政勲,Yes
6282,康舒,TSE,28,電子零組件,37.1,8620000000.0,861900.0,32200000000.0,許介立,Yes
6283,淳安,TSE,31,其他電子業,33.85,1480000000.0,147900.0,5020000000.0,秦榮華,Yes
6284,佳邦,OTC,28,電子零組件,86.4,1490000000.0,149000.0,13000000000.0,陳培真,Yes
6285,啟碁,TSE,27,通訊網路業,148.0,4850000000.0,482400.0,75300000000.0,謝宏波,Yes
6287,元隆,OTC,24,半導體業,12.65,1100000000.0,109500.0,1390000000.0,陳清忠,No
6288,聯嘉,TSE,12,汽車工業,30.55,2060000000.0,205600.0,6290000000.0,黃國欣,Yes
6290,良維,OTC,28,電子零組件,77.8,1560000000.0,158000.0,12400000000.0,李淳正,Yes
6291,沛亨,OTC,24,半導體業,152.0,420000000.0,42000.0,6400000000.0,林志茂,Yes
6292,迅德,OTC,28,電子零組件,77.8,469000000.0,46900.0,3640000000.0,陳嘉雄,Yes
6294,智基,OTC,32,文化創意業,104.0,246000000.0,24600.0,2630000000.0,邱仕榮,Yes
6403,群登,OES,27,通訊網路業,13.94,366000000.0,21500.0,304000000.0,鍾依華,No
